STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7977141,19,M,BGD 2,N,N,Music Performance,N,,,,201008,ECON 2106,B,HIST 1112I,B,,,,,,,,,201102,MUSC 1100,C,PHYS 1125,B,,,,,,,,,On Campus,1,666,3.1,SCHOOL 524,2,High School,3,College/Beyond,B,Bachelors,13,10,13,12,0.0,0.0,0.0,0.0
8017214,18,F,BGD 3,Y,N,Political Science,N,18,,870,200508,ENGL 1101,B,MATH 1101,B,THEA 1100,B,COMM 1110,A,,,,,200602,ANTH 1105,C,ENGL 1102,B,POLS 1101,B,,,,,,,On Campus,1,150,3.61,SCHOOL 54,2,High School,3,College/Beyond,B,Bachelors,15,15,12,12,470160.0,1146420.0,676260.0,181980.0
7853537,18,F,BGD 1,Y,N,Theatre Education,Early Childhood Education,,950,950,200508,ENGL 1101,B,MATH 1101,B,,,,,,,,,200602,HIST 1112,C,COMM 1110,B,ENGL 1102,B,ITDS 2735,A,POLS 1101,A,,,On Campus,1,90,3.39,SCHOOL 63,4,Other/Unknown,3,College/Beyond,B,Bachelors,14,14,16,16,0.0,0.0,0.0,0.0
7866170,18,F,BGD 1,N,N,Political Science,N,21,1020,990,200508,ENGL 1101,B,THEA 1100,B,COMM 1110,A,MATH 1101,A,,,,,200602,POLS 1101,C,ENGL 1102,B,HIST 2111,A,,,,,,,Off Campus,1,69,3.46,SCHOOL 176,,No Information,,No Information,B,Bachelors,15,15,16,16,0.0,0.0,0.0,0.0
7903200,18,F,BGD 1,Y,N,Theatre Education,N,,1060,1070,200508,ENGL 1101,B,MATH 1101,B,THEA 1100,A,,,,,,,200602,ENGL 1102,C,POLS 1101,B,HIST 2112,A,,,,,,,On Campus,1,0,2.53,SCHOOL 141,,No Information,,No Information,B,Bachelors,17,17,14,14,0.0,0.0,0.0,0.0
7827179,18,F,BGD 3,Y,N,Undeclared,N,,1010,990,200608,ENGL 1101,B,HIST 2111,B,ITDS 2735,B,,,,,,,200702,ENGL 1102,C,MUSC 1100,B,,,,,,,,,Off Campus,1,0,2.88,SCHOOL 2,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,15,15,1092720.0,1176420.0,83700.0,417060.0
8032625,18,M,BGD 1,Y,N,Accounting,N,,1090,1110,200608,ENGL 1101,B,HIST 2112,B,MATH 1113,A,SPAN 1001,A,,,,,200702,POLS 1101,C,ENGL 1102,B,MUSC 1100,A,,,,,,,Off Campus,1,69,3.19,SCHOOL 10,2,High School,2,High School,B,Bachelors,12,12,15,15,0.0,0.0,0.0,0.0
8002413,18,F,BGD 1,Y,N,Psychology,N,22,520,1030,200608,ENGL 1101,B,HIST 2111,B,PSYC 1101,B,POLS 1101,A,,,,,200702,HIST 2112,C,ENGL 1102,B,THEA 1100,B,,,,,,,Off Campus,1,69,4,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,12,990600.0,1504980.0,514380.0,533940.0
7808979,19,M,BGD 1,N,N,Undeclared,N,22,,1030,200608,ENGL 1101,B,MUSC 1100,B,,,,,,,,,200702,ENGL 1102,C,HIST 2111,B,COMM 1110,A,,,,,,,Off Campus,0,0,3.07,SCHOOL 7,,No Information,,No Information,B,Bachelors,12,12,13,13,0.0,0.0,0.0,0.0
7925499,18,F,BGD 3,Y,N,Undeclared,N,19,940,910,200708,ENGL 1101,B,MUSC 1100,B,HIST 2111,A,,,,,,,200802,MATH 1111,C,ENGL 1102,B,POLS 1101,B,ITDS 2735,A,PSYC 1101,A,,,On Campus,1,150,3.7,SCHOOL 78,2,High School,2,High School,B,Bachelors,14,10,13,13,198900.0,1245480.0,1046580.0,1127980.0
7943790,18,F,BGD 3,Y,N,Management,N,,1080,1070,200708,ENGL 1101,B,HIST 2112,B,,,,,,,,,200802,POLS 1101,C,ENGL 1102,B,,,,,,,,,Off Campus,0,0,2.25,SCHOOL 1,2,High School,2,High School,B,Bachelors,13,13,13,9,1297020.0,1297440.0,420.0,714540.0
7926045,18,F,BGD 3,Y,N,Chemistry,N,16,,790,200708,ENGL 1101,B,HIST 2111,B,COMM 1110,A,ITDS 2735,A,,,,,200802,THEA 1100,C,ENGL 1102,B,MATH 1111,B,POLS 1101,B,,,,,On Campus,1,150,3.13,SCHOOL 235,2,High School,2,High School,B,Bachelors,15,11,17,17,1187580.0,1245480.0,57900.0,398100.0
7991144,18,F,BGD 1,Y,N,Undeclared,N,23,980,1070,200708,ENGL 1101,B,MUSC 1100,B,POLS 1101,B,ITDS 2735,A,MATH 1101,A,,,200802,PSYC 1101,C,ANTH 1105,B,ENGL 1102,B,HIST 2112,B,ITDS 2749,A,,,On Campus,0,138,3.65,SCHOOL 336,2,High School,3,College/Beyond,B,Bachelors,15,14,15,15,747180.0,1233900.0,486720.0,1207900.0
7781056,18,M,BGD 1,Y,N,Undeclared,N,,,,200808,ENGL 1101,B,HIST 2112,B,ARTH 1100,A,ECON 2106,A,,,,,200902,POLS 1101,C,ENGL 1102,B,ITDS 2735,B,,,,,,,Off Campus,0,0,3.31,SCHOOL 2,4,Other/Unknown,,No Information,B,Bachelors,13,13,12,12,0.0,1255740.0,1606200.0,1347580.0
8013357,18,M,BGD 1,Y,N,Undeclared,N,20,470,950,200808,ENGL 1101,B,HIST 2111,B,MATH 1111,B,COMM 1110,A,,,,,200902,ENGL 1102,C,ARTH 1100,B,,,,,,,,,Off Campus,1,69,3.13,SCHOOL 2,3,College/Beyond,2,High School,B,Bachelors,13,13,13,13,0.0,0.0,0.0,0.0
8021582,18,M,BGD 1,Y,N,Management,N,,1090,1110,200808,ENGL 1101,B,HIST 2111,B,,,,,,,,,200902,ENGL 1102,C,ECON 2105,B,,,,,,,,,Off Campus,1,0,3.12,SCHOOL 5,4,Other/Unknown,4,Other/Unknown,B,Bachelors,12,12,14,10,984000.0,1264860.0,280860.0,636420.0
7761684,18,M,BGD 1,Y,N,Finance,N,,1210,1220,200808,ENGL 1101,B,HIST 2111,B,,,,,,,,,200902,MATH 1111,C,ECON 2105,B,ENGL 1102,A,,,,,,,Off Campus,1,69,3.53,SCHOOL 10,2,High School,2,High School,B,Bachelors,13,9,12,12,0.0,0.0,0.0,0.0
7965572,18,M,BGD 1,Y,N,History,N,,970,950,200808,ENGL 1101,B,HIST 2112,B,,,,,,,,,200902,ENGL 1102,C,ECON 2105,B,HIST 1112,B,SPAN 1002,B,,,,,On Campus,1,69,3.38,SCHOOL 9,2,High School,2,High School,B,Bachelors,15,15,16,9,585120.0,1306020.0,720900.0,214440.0
7929838,18,M,BGD 1,Y,N,Theatre Education,N,,1120,1110,200808,ENGL 1101,B,MATH 1101,B,HIST 2111,A,,,,,,,200902,ENGL 1102,C,CPSC 1105,B,COMM 1110,B,,,,,,,Off Campus,1,90,3.63,SCHOOL 41,2,High School,2,High School,B,Bachelors,14,14,15,15,1306020.0,1306020.0,0.0,419580.0
7892930,18,F,BGD 3,Y,N,Theatre Arts,N,,,,200908,ENGL 1101,B,HIST 1112,B,MATH 1101,A,,,,,,,201002,POLS 1101,C,HIST 2111,B,SPAN 1001,A,,,,,,,On Campus,1,69,3.62,SCHOOL 153,2,High School,2,High School,B,Bachelors,16,16,16,16,1056120.0,1410180.0,354060.0,488700.0
7807481,18,F,BGD 1,Y,N,Early Childhood Education,N,,970,950,200908,ENGL 1101,B,SOCI 1101,B,COMM 1110,A,ITDS 2749,A,,,,,201002,MATH 1111,C,BIOL 1215K,B,ENGL 1102,B,,,,,,,Off Campus,1,69,3.06,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,14,10,12,12,855660.0,1324500.0,468840.0,333240.0
7895110,18,F,BGD 1,Y,N,Criminal Justice,N,,880,870,200908,ENGL 1101,B,HIST 2111,B,,,,,,,,,201002,GEOL 1121,C,ENGL 1102,B,PSYC 1101,B,GEOL 1121L,A,SOCI 1101,A,,,On Campus,1,69,3.2,SCHOOL 87,3,College/Beyond,3,College/Beyond,B,Bachelors,13,9,16,16,1246200.0,1418100.0,171900.0,309780.0
7988745,18,M,BGD 1,Y,N,Pre1Business,N,26,1120,1190,200908,ENGL 1101,B,ENVS 1105,B,COMM 1110,A,MUSC 1100,A,,,,,201002,ENGL 1102,C,POLS 1101,B,SPAN 1002,A,,,,,,,On Campus,1,181,3.41,SCHOOL 220,2,High School,3,College/Beyond,B,Bachelors,16,16,14,14,1058640.0,1410180.0,351540.0,641220.0
7938902,18,M,BGD 1,Y,N,Pre1Business,N,,1120,1110,200908,ENGL 1101,B,GEOG 1101I,B,ENVS 1105I,A,HIST 1112I,A,,,,,201002,POLS 1101,C,ECON 2105,B,MATH 1111,B,HIST 2111,A,,,,,Off Campus,1,69,3.29,SCHOOL 5,,No Information,,No Information,B,Bachelors,15,15,15,15,0.0,451620.0,0.0,1417420.0
8022999,18,F,BGD 1,N,N,Pre1Business,N,,,,200908,ENGL 1101,B,HIST 2111,B,SOCI 1101,B,,,,,,,201002,POLS 1101,C,CHEM 1151,B,ENGL 1102,B,CHEM 1151L,A,,,,,On Campus,1,666,2.5,SCHOOL 447,2,High School,4,Other/Unknown,B,Bachelors,15,15,16,16,0.0,301080.0,0.0,190000.0
7921774,18,M,BGD 6,Y,N,Political Science,Asian Studies,,1000,990,200908,ENGL 1101,B,GEOG 1101I,B,HIST 1112I,B,JAPN 1001,B,ENVS 1105I,A,,,201002,GEOL 1121,C,ENGL 1102,B,PSYC 1101,B,GEOL 1121L,A,,,,,On Campus,1,150,3.62,SCHOOL 67,3,College/Beyond,2,High School,B,Bachelors,15,15,16,16,407940.0,1418100.0,1010160.0,19480.0
7941155,18,M,BGD 1,Y,N,Exercise Science,N,17,1020,830,200908,ENGL 1101,B,HIST 2111,B,,,,,,,,,201002,POLS 1101,C,ENGL 1102,B,MATH 1101,B,LEAD 1705,A,,,,,Off Campus,1,69,3.12,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,14,10,14,14,67620.0,1316580.0,1248960.0,1349800.0
7994884,18,M,BGD 1,Y,N,Pre1Business,N,,580,590,200908,ENGL 1101,B,HIST 1111,B,COMM 1110,A,HIST 2112,A,,,,,201002,ENGL 1102,C,BIOL 1125,B,PSYC 1101,B,MATH 1111,A,POLS 1101,A,,,Off Campus,1,69,3.86,SCHOOL 10,,No Information,,No Information,B,Bachelors,15,15,15,15,0.0,0.0,0.0,0.0
7814593,18,F,BGD 4,Y,N,Music Performance,Early Childhood Education,,510,530,200908,ENGL 1101,B,FREN 1001,B,MUSC 1100,B,,,,,,,201002,FREN 1002,C,ENGL 1102,B,ITDS 2735,B,,,,,,,On Campus,0,69,3.06,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,14,14,14,14,0.0,0.0,0.0,0.0
7981945,18,F,BGD 1,Y,N,Undeclared,N,20,860,950,201008,ENGL 1101,B,HIST 2111,B,COMM 1110,A,,,,,,,201102,MATH 1111,C,ENGL 1102,B,PSYC 1101,B,BIOL 1215K,A,,,,,On Campus,1,69,3.78,SCHOOL 3,2,High School,2,High School,B,Bachelors,13,9,15,15,0.0,0.0,0.0,0.0
7993811,18,F,BGD 3,Y,N,Biology,N,,990,990,201008,ENGL 1101,B,HIST 2111,B,THEA 1100I,B,,,,,,,201102,MATH 1111,C,BIOL 1215K,B,ENGL 1102,B,,,,,,,On Campus,1,90,3.46,SCHOOL 31,3,College/Beyond,2,High School,B,Bachelors,14,10,13,13,0.0,0.0,0.0,0.0
7950749,18,F,BGD 3,Y,N,Communication,N,,1020,1030,201008,ENGL 1101,B,MATH 1101,B,PSYC 1101,B,COMM 1110,A,MUSC 1100,A,,,201102,HIST 2111,C,ENGL 1102,B,SPAN 1001,B,,,,,,,On Campus,1,150,3.9,SCHOOL 257,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,15,0.0,301080.0,0.0,0.0
7846908,18,F,BGD 3,Y,N,Theatre Arts,Communication,24,1010,1110,201008,ENGL 1102,B,HIST 2111,B,,,,,,,,,201102,BIOL 1215K,C,PSYC 1101,B,,,,,,,,,On Campus,1,90,2.8,SCHOOL 178,2,High School,3,College/Beyond,B,Bachelors,17,13,12,12,0.0,0.0,0.0,0.0
7975557,18,F,BGD 1,Y,N,Early Childhood Education,N,,860,870,201008,ENVS 1105,B,HIST 2111,B,SOCI 1101,B,ITDS 2749,A,PSYC 1101,A,,,201102,ENGL 1101,C,COMM 1110,B,MUSC 1100,A,,,,,,,Off Campus,1,69,2.5,SCHOOL 2,2,High School,2,High School,B,Bachelors,13,13,12,12,0.0,0.0,0.0,0.0
7908969,18,F,BGD 1,Y,N,English Language/Literature,N,,1000,990,200508,FREN 1002,B,HIST 2112,B,THEA 1100,B,ENGL 1102,A,,,,,200602,MATH 1111,C,COMM 1110,B,POLS 1101,B,,,,,,,Off Campus,1,69,2.64,SCHOOL 153,3,College/Beyond,2,High School,B,Bachelors,16,12,12,9,0.0,0.0,0.0,0.0
7776916,18,F,BGD 1,Y,N,Undeclared,N,,1030,1030,200508,GERM 1002,B,POLS 1101,B,ENGL 1101,A,MUSC 1100,A,,,,,200602,HIST 2112,C,MATH 1101,B,ENGL 1102,A,,,,,,,Off Campus,0,69,2.88,SCHOOL 130,,No Information,,No Information,B,Bachelors,12,12,12,12,0.0,336960.0,0.0,1288180.0
7870098,17,F,BGD 3,Y,N,Early Childhood Education,N,19,960,910,201008,HIST 1112,B,MATH 1111,B,MUSC 1100,B,COMM 1110,A,ITDS 2749,A,,,201102,CHEM 1211,C,BIOL 1125,B,CHEM 1211L,B,POLS 1101,B,ENGL 1101,A,ITDS 2735,A,Off Campus,1,69,3.71,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,16,16,0.0,0.0,1007040.0,0.0
7758739,18,F,BGD 1,Y,N,Music Performance,N,18,980,870,201008,HIST 1112I,B,MATH 1101,B,ITDS 2735,A,,,,,,,201102,ENGL 1101,C,MUSC 1100,B,,,,,,,,,On Campus,1,138,3.56,SCHOOL 79,4,Other/Unknown,2,High School,B,Bachelors,14,14,16,16,0.0,0.0,0.0,0.0
7921466,18,F,BGD 1,Y,N,Nursing,N,18,990,870,200508,HIST 2111,B,MATH 1101,B,THEA 1100,B,POLS 1101,B,ITDS 2735,A,,,200602,CHEM 1151,C,CHEM 1151L,B,COMM 1110,B,ENGL 1101,B,,,,,On Campus,1,138,2.93,SCHOOL 57,2,High School,4,Other/Unknown,B,Bachelors,14,8,12,9,0.0,1146420.0,3581940.0,1288180.0
7756046,18,F,BGD 3,Y,N,Psychology,N,,,,200808,HIST 2111,B,MATH 1111,B,ENGL 1102,A,,,,,,,200902,GEOL 1110,C,STAT 1127,B,POLS 1101,B,COMM 1110,A,ITDS 2726,A,SPAN 1002,A,On Campus,1,150,3.83,SCHOOL 46,3,College/Beyond,2,High School,B,Bachelors,16,16,17,16,0.0,108960.0,150720.0,1108960.0
7871274,18,F,BGD 1,Y,N,Marketing,N,,1150,1150,200808,HIST 2111,B,MATH 1125,B,ENGL 1101,A,MUSC 1100,A,SPAN 1001,A,,,200902,ENGL 1102,C,CHEM 1151L,B,PSYC 1101,B,STAT 1127,B,CHEM 1151,A,,,Off Campus,0,69,3.38,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,16,16,0.0,0.0,0.0,0.0
7931315,18,F,BGD 1,Y,N,Early Childhood Education,N,19,,910,200908,HIST 2111,B,PSYC 1101,B,ENGL 1101,A,ITDS 2749,A,,,,,201002,GEOL 1121,C,COMM 1110,B,ENGL 1102,B,MATH 1101,B,GEOL 1121L,A,,,Off Campus,1,69,2.68,SCHOOL 85,3,College/Beyond,2,High School,B,Bachelors,14,10,18,18,516360.0,1316580.0,800220.0,64740.0
8026369,18,F,BGD 1,Y,N,Psychology,N,,960,950,200608,HIST 2112,B,THEA 1100,B,ENGL 1101,A,,,,,,,200702,ANTH 1105,C,FREN 1001,B,ENGL 1102,A,PSYC 1101,A,,,,,Off Campus,0,0,2.83,SCHOOL 265,2,High School,2,High School,B,Bachelors,16,16,15,15,0.0,0.0,0.0,0.0
7931594,18,F,BGD 3,Y,N,Undeclared,N,,940,950,200608,HIST 2112,B,SPAN 1001,B,ENGL 1101,A,MUSC 1100,A,,,,,200702,POLS 1101,C,MATH 1111,B,SPAN 1002,B,,,,,,,Off Campus,1,0,3.2,SCHOOL 130,2,High School,3,College/Beyond,B,Bachelors,12,12,13,13,1236960.0,1236960.0,0.0,631800.0
8028132,19,M,BGD 1,Y,N,Psychology,N,,,,200708,HIST 2112,B,PSYC 1101,B,,,,,,,,,200802,ECON 2106,C,POLS 1101,B,ENGL 1101,A,THEA 1100,A,,,,,Off Campus,1,69,3,SCHOOL 10,4,Other/Unknown,1,Middle School/Junior High,B,Bachelors,13,10,16,13,1285860.0,1285860.0,0.0,946260.0
7876924,18,M,BGD 1,Y,N,Undeclared,N,,920,910,200508,ITDS 2735,B,MUSC 1100,B,,,,,,,,,200602,MATH 1101,C,ENGL 1101,B,HIST 2111,A,ITDS 2727,A,,,,,Off Campus,1,69,3.5,SCHOOL 149,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,14,14,0.0,336960.0,1665240.0,1288180.0
7902163,17,M,BGD 3,Y,N,Mathematics,N,,1150,1150,200708,MATH 1113,B,PSYC 1101,B,SPAN 1002,A,,,,,,,200802,HIST 2112,C,ENGL 1101,B,MATH 1131,B,MATH 2125,B,,,,,Off Campus,1,0,2.74,SCHOOL 8,3,College/Beyond,,No Information,B,Bachelors,16,16,13,13,929400.0,941700.0,12300.0,430800.0
7963994,18,F,BGD 1,Y,N,History and Secondary Ed,N,,1140,1150,200608,PSYC 1101,B,THEA 1100,B,POLS 1101,B,ENGL 1101,A,,,,,200702,ECON 2106,C,COMM 1110,B,FREN 1001,A,,,,,,,On Campus,1,69,3.4,SCHOOL 11,2,High School,2,High School,B,Bachelors,14,14,15,15,0.0,0.0,0.0,0.0
7913142,18,F,BGD 1,Y,N,Communication,N,,980,990,200608,ARTH 1100,C,PSYC 1101,B,COMM 1110,A,ENGL 1101,A,,,,,200702,ECON 2106,C,ENGL 1102,B,,,,,,,,,Off Campus,1,150,2.32,SCHOOL 139,,No Information,,No Information,B,Bachelors,12,12,12,12,0.0,326880.0,0.0,1326880.0
7843192,18,F,BGD 1,Y,N,Early Childhood Education,N,,1010,990,200808,ARTH 1100,C,ENGL 1101,B,,,,,,,,,200902,ENGL 1102,C,COMM 1110,B,ITDS 2735,A,,,,,,,On Campus,1,190,2.9,SCHOOL 66,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,14,13,0.0,0.0,0.0,0.0
7798158,18,F,BGD 1,Y,N,Pre1Nursing,N,19,,910,200808,ARTH 1100,C,ENGL 1101,B,,,,,,,,,200902,ENGL 1102,C,CPSC 1105,B,HIST 2112,B,MATH 1101,B,,,,,Off Campus,1,69,2.8,SCHOOL 130,1,Middle School/Junior High,4,Other/Unknown,B,Bachelors,14,10,16,16,0.0,0.0,0.0,0.0
7797018,18,F,BGD 1,Y,N,Mathematics,N,,940,950,200908,ARTH 1100,C,BIOL 1215K,B,HIST 2111,B,PSYC 1101,B,ENGL 1101,A,ITDS 2749,A,201002,POLS 1101,C,CHEM 1151,B,COMM 1110,B,ENGL 1102,B,MATH 1113,B,CHEM 1151L,A,Off Campus,1,0,3.5,SCHOOL 24,3,College/Beyond,2,High School,B,Bachelors,17,17,16,16,18540.0,1324500.0,1305960.0,1398880.0
7899274,18,F,BGD 3,Y,N,Theatre Arts,N,,1050,1070,200908,ARTH 1100,C,COMM 1110I,B,ENGL 1101I,A,,,,,,,201002,HIST 1112,C,ENGL 1102,B,,,,,,,,,On Campus,1,150,3.06,SCHOOL 91,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,13,9,773460.0,1418100.0,644640.0,243000.0
7973931,18,F,BGD 3,Y,N,Biology,N,19,,910,201008,BIOL 1215K,C,COMM 1110,B,SPAN 1001,B,ENGL 1101,A,,,,,201102,ENGL 1102,C,HIST 2111,B,SPAN 1002,B,MUSC 1100,A,,,,,On Campus,1,150,2.8,SCHOOL 527,3,College/Beyond,2,High School,B,Bachelors,17,13,17,13,0.0,0.0,0.0,0.0
7975574,18,F,BGD 1,Y,N,Nursing,N,,990,990,200508,CHEM 1151,C,ENGL 1101,B,MATH 1101,B,CHEM 1151L,A,,,,,200602,COMM 1110,C,ENGL 1102,B,HIST 2112,B,,,,,,,On Campus,1,0,3.03,SCHOOL 44,2,High School,3,College/Beyond,B,Bachelors,12,12,13,9,1011660.0,1146420.0,134760.0,445980.0
7838380,18,F,BGD 1,Y,N,Pre1Nursing,N,21,,990,200908,CHEM 1151,C,CHEM 1151L,B,MATH 1111,B,SOCI 1101,B,ENGL 1101,A,ITDS 2749,A,201002,COMM 1110,C,ENGL 1102,B,HIST 2112,A,POLS 1101,A,,,,,On Campus,1,69,3.83,SCHOOL 462,3,College/Beyond,3,College/Beyond,B,Bachelors,16,16,16,13,634380.0,1418100.0,783720.0,216960.0
7928515,18,F,BGD 3,Y,N,Pre1Nursing,N,,490,,201008,CHEM 1151,C,CHEM 1151L,B,ENGL 1101,B,,,,,,,201102,ENGL 1102,C,SOCI 1101,B,ITDS 2735,A,MATH 1101,A,,,,,On Campus,0,150,3.23,SCHOOL 74,2,High School,2,High School,B,Bachelors,16,12,15,12,0.0,0.0,0.0,0.0
7807181,18,F,BGD 1,Y,N,Pre1Nursing,N,,1140,1150,201008,CHEM 1151,C,MATH 1101,B,PSYC 1101,B,CPSC 1105,A,CHEM 1151L,A,,,201102,ITDS 2735,C,COMM 1110,B,STAT 1127,B,ENGL 1101,A,,,,,On Campus,1,181,3.28,SCHOOL 510,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,14,14,0.0,0.0,0.0,0.0
7816758,18,F,BGD 3,Y,N,Pre1Nursing,N,22,,1030,201008,CHEM 1151,C,PSYC 1101,B,CHEM 1151L,A,MATH 1101,A,,,,,201102,ITDS 1145,C,CPSC 1105,B,ENGL 1101,B,,,,,,,On Campus,1,137,3.93,SCHOOL 434,2,High School,2,High School,B,Bachelors,12,12,13,13,0.0,0.0,0.0,0.0
7992084,19,F,BGD 3,Y,N,Pre1Nursing,N,21,830,990,201008,CHEM 1151,C,MATH 1101,B,CHEM 1151L,A,ENGL 1101,A,,,,,201102,HIST 2111,C,ENGL 1102,B,MUSC 1100,B,SOCI 1101,A,,,,,On Campus,1,871,2.83,SCHOOL 533,4,Other/Unknown,3,College/Beyond,B,Bachelors,15,15,16,16,0.0,0.0,0.0,0.0
8032344,18,F,BGD 1,Y,N,Biology,N,20,990,950,200508,CHEM 1211,C,CHEM 1211L,B,ENGL 1101,B,HIST 2111,B,,,,,200602,MATH 1113,C,ARTH 1100,B,POLS 1101,B,ENGL 1102,A,,,,,On Campus,1,90,3.72,SCHOOL 151,2,High School,3,College/Beyond,B,Bachelors,14,14,16,13,0.0,0.0,0.0,0.0
7938627,18,M,BGD 1,Y,N,Biology,N,21,,990,200808,CHEM 1211,C,CHEM 1211L,B,POLS 1101,B,ENGL 1101,A,PSYC 1101,A,,,200902,ECON 2105,C,COMM 1110,B,ENGL 1102,A,HIST 2112,A,STAT 1127,A,,,On Campus,1,90,3.3,SCHOOL 150,2,High School,2,High School,B,Bachelors,14,11,15,15,1008000.0,1306020.0,298020.0,345900.0
7770458,18,M,BGD 3,N,N,Biology,N,,890,870,200808,CHEM 1211,C,CHEM 1211L,B,PHYS 1125,A,,,,,,,200902,MATH 1111,C,ENGL 1101,B,HIST 2111,B,,,,,,,On Campus,1,0,3.37,SCHOOL 34,2,High School,3,College/Beyond,B,Bachelors,15,15,16,12,1073220.0,1306020.0,232800.0,367740.0
7912056,18,F,BGD 4,N,N,Biology,N,,1120,1110,200908,CHEM 1211,C,CHEM 1211L,B,MATH 1111,B,HIST 1111,A,,,,,201002,POLS 1101,C,BIOL 1215K,B,MATH 1113,B,ARTH 1100,A,ENGL 1101,A,SOCI 1101,A,Off Campus,1,69,3.56,SCHOOL 2,2,High School,3,College/Beyond,B,Bachelors,13,13,19,19,156480.0,1417380.0,1260900.0,1295140.0
8002763,18,F,BGD 1,N,N,Biology,N,20,,950,200908,CHEM 1211,C,MATH 1131,B,CHEM 1211L,A,ITDS 2749,A,,,,,201002,BIOL 1215K,C,ENGL 1101,B,ITDS 2735,B,,,,,,,Off Campus,0,0,3.93,SCHOOL 7,3,College/Beyond,2,High School,B,Bachelors,16,16,12,9,936180.0,1418100.0,481920.0,420300.0
7933013,18,F,BGD 3,Y,N,Exercise Science,N,,880,870,200508,COMM 1110,C,HIST 2111,B,THEA 1100,B,ENGL 1101,A,,,,,200602,POLS 1101,C,MATH 1111,B,ENGL 1102,A,ITDS 2735,A,,,,,On Campus,1,150,3.25,SCHOOL 76,2,High School,3,College/Beyond,B,Bachelors,15,11,15,15,951780.0,1138980.0,187200.0,287400.0
7977889,18,M,BGD 1,Y,N,Music Education,N,18,1010,870,200608,COMM 1110,C,ENGL 1101,B,,,,,,,,,200702,ENGL 1102,C,HIST 2111,B,MUSC 1100,A,,,,,,,Off Campus,1,69,2.8,SCHOOL 30,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,16,16,0.0,0.0,0.0,0.0
8004352,18,M,BGD 2,Y,N,Biology,N,22,930,1030,201008,ECON 2105,C,BIOL 1215K,B,ENGL 1101,B,MATH 1111,A,,,,,201102,HIST 2111,C,ENGL 1102,B,STAT 1127,B,MATH 1113,A,,,,,Off Campus,1,69,3.47,SCHOOL 11,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,15,15,0.0,0.0,0.0,0.0
8033696,17,F,BGD 3,Y,N,Pre1Business,N,18,920,870,201008,ECON 2105,C,COMM 1110,B,ENGL 1101,B,MUSC 1100,B,,,,,201102,ENVS 1105,C,BIOL 1215K,B,ENGL 1102,B,,,,,,,On Campus,0,90,2.41,SCHOOL 33,,No Information,,No Information,B,Bachelors,15,15,15,15,0.0,0.0,0.0,0.0
